scenario,run,algorithm,objective,delay_mean_s,delay_p95_s,energy_mean_j,success_rate,violation_rate,violation_mean,reliability_mean,link_failure_rate,attempts_mean,jain,utility_p05,utility_min,utility_cv,offload_rate,runtime_s,evaluations,feasible,t_hat,e_hat,r_hat,v_hat,fairness_loss,n_users,n_servers,candidate_limit
S3,6,RFOTO-ABC,0.3175257950872286,0.8797393585106158,1.966713931526537,0.1140061368118361,0.73,0.27,0.08990660763864958,0.9990552000620261,0.0009447999379739858,1.0150412094763304,0.9841683354612563,0.7006766926650322,0.2648720447781669,0.1268319283396344,0.65,0.6552309000398964,320,1,0.728372086912434,0.7808287723377384,0.0009447999379739858,0.06297899136021187,0.01583166453874374,100,5,4
S3,6,Standard-ABC,0.7220172847582869,1.63883773641779,4.468944525254587,0.18903912876097093,0.38,0.62,0.6524342042806377,0.9976112504888568,0.002388749511143361,1.048686684260958,0.8853255195606216,0.28986990417037295,0.22598785099692897,0.35990004344943943,0.38,0.6290751000633463,320,1,1.439124865486205,1.321113364449824,0.002388749511143361,0.585560567004506,0.11467448043937845,100,5,4
S3,6,Delay-Greedy,0.37637202675338366,0.9762372832597265,2.1003109619393325,0.12150248742631466,0.62,0.38,0.14398016010889594,0.9981344036377345,0.0018655963622655626,1.0194726297608605,0.9745197388478194,0.5651911958310482,0.2648720447781669,0.16169873313787642,0.91,0.004593800054863095,1,1,0.8101338248197464,0.9401865870946631,0.0018655963622655626,0.11446169615586972,0.025480261152180605,100,5,4
S3,7,RFOTO-ABC,0.33194617381570085,0.822638194707269,1.7975866536274865,0.1022953618999486,0.73,0.27,0.11421357330457706,0.9994751258107225,0.0005248741892774955,1.0058000048033353,0.9774758901602448,0.6045638074817336,0.35006158426212103,0.15179965732928788,0.73,0.6487079999642447,320,1,0.7190422372154152,0.8380675700992717,0.0005248741892774955,0.09196755073255018,0.02252410983975517,100,5,4
S3,7,Standard-ABC,0.793014279163222,1.6117849874034682,4.02084459012265,0.20809313504398932,0.35,0.65,0.6985014557724258,0.9972210242622485,0.002778975737751387,1.0446531515181152,0.8804000253380354,0.25902554376281056,0.2164749121013215,0.368574699928488,0.47,0.6620930000208318,320,1,1.5578371181808106,1.397532753770374,0.002778975737751387,0.7017171808224728,0.11959997466196459,100,5,4
S3,7,Delay-Greedy,0.3923980797119047,0.9326316406320729,2.231977898079606,0.1112002195923311,0.59,0.41,0.17440393965413187,0.9980552500102704,0.0019447499897296706,1.0172220975538937,0.9671408631682494,0.5376885119128177,0.27855977923341724,0.18432456124167285,0.97,0.005855600000359118,1,1,0.7927377877130787,1.0378177331547587,0.0019447499897296706,0.13289260915085085,0.03285913683175057,100,5,4
S3,8,RFOTO-ABC,0.35213169491379276,0.8658749649227669,2.0943601763248356,0.10595553714771883,0.76,0.24,0.14076370828180337,0.999429968384014,0.0005700316159860808,1.0257045989561604,0.9697030790856448,0.5453321100252373,0.3832075653018475,0.17675831762400027,0.66,0.6990676999557763,320,1,0.7791450507479671,0.8203873309342634,0.0005700316159860808,0.11851515250524396,0.030296920914355208,100,5,4
S3,8,Standard-ABC,0.7748531818214645,1.6454447275171413,4.818201142116001,0.2082541383530611,0.34,0.66,0.7116672939907464,0.9962110020598122,0.0037889979401876427,1.0978008735440867,0.8806083115160727,0.27499018244406115,0.15574215212169454,0.3682100660753687,0.43,0.6941955999936908,320,1,1.480521531542364,1.5410123256517767,0.0037889979401876427,0.6196175889099211,0.11939168848392734,100,5,4
S3,8,Delay-Greedy,0.3921086468466673,0.9655392638014406,2.4874288853280904,0.10968049549271998,0.71,0.29,0.16067028192365884,0.9980508959957186,0.0019491040042814134,1.0243998293852143,0.965379208324169,0.46469367011921703,0.41333606995446764,0.1893736399483006,0.92,0.004614899982698262,1,1,0.843890789854508,0.9580581167263889,0.0019491040042814134,0.12737716928740433,0.034620791675830986,100,5,4
S3,9,RFOTO-ABC,0.29581665222340414,0.7107215420239608,1.6497219108970245,0.08299081104266998,0.82,0.18,0.07200627950232462,0.9988912820963435,0.0011087179036565354,1.0175137106644705,0.9848857196283308,0.6406617898427082,0.39693028052373003,0.12387989165971287,0.73,0.6004932000068948,320,1,0.6680197509264514,0.7309655271934551,0.0011087179036565354,0.06671199910516548,0.015114280371669175,100,5,4
S3,9,Standard-ABC,0.7558119011820306,1.6231469367749995,4.541234668257059,0.20680115497152723,0.39,0.61,0.7915890105349667,0.9981641595166232,0.001835840483376815,1.070686394909705,0.878143129492248,0.2753108005575684,0.0571744777302777,0.3725137916535255,0.38,0.6692945000249892,320,1,1.5689851997601454,1.0824844291517752,0.001835840483376815,0.7301889527855588,0.12185687050775196,100,5,4
S3,9,Delay-Greedy,0.34849795100545083,0.7483086778126338,1.6252325623624728,0.08495983720058653,0.81,0.19,0.0506872831920305,0.9974433874427433,0.002556612557256741,1.018463073880184,0.99007897410024,0.7377134663535928,0.5520308287543845,0.1001021425042964,0.95,0.004672800074331462,1,1,0.6737525386560982,1.1023534925383562,0.002556612557256741,0.050829264257030146,0.009921025899759961,100,5,4
S5,0,RFOTO-ABC,0.33857909929974705,0.7818715188837875,1.7959821634778612,0.10589956751339984,0.76,0.24,0.12410749788958553,0.9987477847450503,0.0012522152549496882,1.0216086803156559,0.9734810046879862,0.5330904321869019,0.31460247561468513,0.16504972020516798,0.66,1.001934300060384,320,1,0.7485162444294036,0.7835682990119278,0.0012522152549496882,0.11874600397125995,0.02651899531201385,150,8,4
S5,0,Standard-ABC,0.6815532301853982,1.4671476029932031,3.8978708311838957,0.17356114954270419,0.3333333333333333,0.6666666666666666,0.5942479334675852,0.997293480267309,0.0027065197326910278,1.1050781382853523,0.8960781869512383,0.31666227363861416,0.24666131209546513,0.3405496236909628,0.24666666666666667,0.9697315999073908,320,1,1.472316988680641,0.9685160172125628,0.0027065197326910278,0.6082680181180041,0.10392181304876169,150,8,4
S5,0,Delay-Greedy,0.3956886717229984,0.8982805079920831,2.1591099604366377,0.12561235129126572,0.6733333333333333,0.32666666666666666,0.16110561867435155,0.9979033742048532,0.002096625795146921,1.0247442977643497,0.9667574864029922,0.4827452849186474,0.3344061913497782,0.1854334829379279,0.9266666666666666,0.0059766999911516905,1,1,0.8113232116174696,1.020038483114682,0.002096625795146921,0.13778557661139257,0.033242513597007806,150,8,4
S5,1,RFOTO-ABC,0.3338442468291416,0.8026111767793683,1.808922302033924,0.0971352532040235,0.7533333333333333,0.24666666666666667,0.1186293003441822,0.998019299447011,0.001980700552989087,1.0233144690206408,0.9756098393050999,0.5330528470468978,0.33447777495855685,0.15811360656213985,0.7133333333333334,0.9241093000164255,320,1,0.7502825241509969,0.723969649102379,0.001980700552989087,0.1344940168448108,0.024390160694900076,150,8,4
S5,1,Standard-ABC,0.7599373798078042,1.7231251746245517,4.470614011564764,0.18274046772867839,0.32666666666666666,0.6733333333333333,0.7473822555830477,0.9979743179628394,0.0020256820371606114,1.063709176882354,0.8708299140894813,0.29133133619891216,0.20287988140272772,0.38513616768507486,0.3,0.9363432999234647,320,1,1.579951554595155,1.107987697855059,0.0020256820371606114,0.7158827487469867,0.1291700859105187,150,8,4
S5,1,Delay-Greedy,0.35897458960843576,0.8787269539848461,2.060049645206268,0.10306128817210017,0.7133333333333334,0.2866666666666667,0.12098332447793805,0.9973072437877536,0.002692756212246543,1.0236232975630142,0.9759292213954276,0.5518388058721917,0.33447777495855685,0.1570492650120885,0.94,0.00603180006146431,1,1,0.7669177895972151,0.8947735547615857,0.002692756212246543,0.11551976384703584,0.024070778604572407,150,8,4
S5,2,RFOTO-ABC,0.38195712724102826,0.882669507994572,1.7629886523028306,0.10421804610098157,0.64,0.36,0.14031191417296238,0.9977993787991501,0.0022006212008499606,1.0246730413286143,0.97395857642011,0.5722226298619839,0.29470343628270035,0.1635167014547611,0.7,0.9490492000477389,320,1,0.8092192598537642,0.9094681444737849,0.0022006212008499606,0.15554301131746381,0.026041423579890033,150,8,4
S5,2,Standard-ABC,0.8349773130608689,1.8417865597584369,4.951696289508072,0.18842051578763921,0.28,0.72,0.8741672906644056,0.9965437753095322,0.003456224690467762,1.084745278254667,0.8582006151785652,0.27705237390641196,0.11081138868575123,0.40648335138994574,0.30666666666666664,0.9824784999946132,320,1,1.720160132735305,1.1136116736458703,0.003456224690467762,0.863737504675413,0.14179938482143484,150,8,4
S5,2,Delay-Greedy,0.493281705988074,0.9732239915009874,2.027846709500535,0.1244894823064465,0.58,0.42,0.1948594968056757,0.9971062182915182,0.002893781708481807,1.025284929241686,0.9640488211474391,0.5302572860032105,0.26959104233055814,0.19311101826250265,0.9466666666666667,0.0063868999714031816,1,1,0.8728394015524803,1.4846982596674567,0.002893781708481807,0.18558273392101995,0.03595117885256094,150,8,4
S5,3,RFOTO-ABC,0.3132129032479031,0.7385990911570682,1.5291310318367082,0.0965591476378521,0.7466666666666667,0.25333333333333335,0.07456540187008397,0.998545028418732,0.0014549715812680363,1.01790126711214,0.9863028147968339,0.7166050776231914,0.4564924218519882,0.1178448282338467,0.68,0.9412843000609428,320,1,0.695226876879513,0.8115272225480622,0.0014549715812680363,0.06132611419634801,0.013697185203166096,150,8,4
S5,3,Standard-ABC,0.7415995538324838,1.486343071905747,4.174987581142049,0.18914787734418984,0.34,0.66,0.619809365652866,0.9957111175929647,0.004288882407035382,1.1121799448550043,0.8926393260792728,0.30777530098695555,0.19910899074400687,0.34680440602454526,0.32666666666666666,1.0263743000105023,320,1,1.479673500885152,1.3649683696174117,0.004288882407035382,0.5998961823962711,0.10736067392072723,150,8,4
S5,3,Delay-Greedy,0.41098003432690944,0.8493215561864232,2.097292140701698,0.12084117079645658,0.6066666666666667,0.3933333333333333,0.1380866528086689,0.9974704394042277,0.0025295605957723517,1.0230898090226972,0.9737557621677012,0.5478799419526145,0.43737073748234157,0.16416930592952234,0.92,0.0077420000452548265,1,1,0.7882132941407041,1.217712416345201,0.0025295605957723517,0.10730920218381595,0.02624423783229879,150,8,4
S5,4,RFOTO-ABC,0.36991689577943476,0.7925809815737931,1.7908744026347396,0.12351953640535598,0.6733333333333333,0.32666666666666666,0.13205515179076108,0.9995593177764018,0.0004406822235982958,1.007835338119953,0.9742600270867743,0.5609680060891301,0.3905811017148395,0.1625423747986665,0.62,1.0309972000541165,320,1,0.8041044486157898,0.8561305484389198,0.0004406822235982958,0.14608827591178314,0.025739972913225717,150,8,4
S5,4,Standard-ABC,0.8034800922029751,1.6866754226761076,4.031475446321225,0.22473493046331441,0.26,0.74,0.7914716854715171,0.9972181509773048,0.002781849022695188,1.1072210220931833,0.8807844950775376,0.29526271711526053,0.1003989190973938,0.36790148498380304,0.21333333333333335,0.9978255999740213,320,1,1.654194740287318,1.1701910641969517,0.002781849022695188,0.7838562078347779,0.11921550492246236,150,8,4
S5,4,Delay-Greedy,0.43430955826347367,0.8777321042949077,1.9475168233566287,0.12860349866274312,0.6533333333333333,0.3466666666666667,0.1376834519302218,0.997420687418523,0.0025793125814768795,1.0173740471680235,0.9736260083325966,0.5692898817982833,0.3905811017148395,0.16458560529257507,0.8933333333333333,0.00823619996663183,1,1,0.8465494888869273,1.2151535405928429,0.0025793125814768795,0.14370877474563826,0.026373991667403396,150,8,4
S5,5,RFOTO-ABC,0.328059903056977,0.7628473145914014,1.9441998608951256,0.09444015464618748,0.8,0.2,0.12177670064938241,0.9993714509116921,0.0006285490883078393,1.014285351304752,0.973497690052318,0.5130914562704222,0.38316435319095915,0.1649963745947879,0.7333333333333333,0.92813799995929,320,1,0.6746205637160176,0.8727097564180597,0.0006285490883078393,0.09758896942179902,0.02650230994768199,150,8,4
S5,5,Standard-ABC,0.7718178293440265,1.6577777099849136,4.490774561271203,0.16603245447783038,0.35333333333333333,0.6466666666666666,0.7319036126029091,0.9977954646394028,0.002204535360597399,1.0583492144512952,0.8760376633320458,0.28634973484995024,0.11867679928948822,0.37616942040875456,0.2866666666666667,1.013237600098364,320,1,1.6416044603344104,0.984054372552191,0.002204535360597399,0.7790932032211308,0.1239623366679542,150,8,4
S5,5,Delay-Greedy,0.37583985384506235,0.8360806880694374,2.032559560015612,0.10399902586983135,0.6466666666666666,0.35333333333333333,0.1500643956993405,0.9993050525491238,0.0006949474508761918,1.0152704405746498,0.9705853592368673,0.5185468282134804,0.35667862119112237,0.17408642484936898,0.9266666666666666,0.005575799965299666,1,1,0.7357606961001724,1.0577104087726825,0.0006949474508761918,0.11476773159788693,0.029414640763132716,150,8,4
S5,6,RFOTO-ABC,0.31544991879291034,0.853204193022656,1.7226278896040854,0.10331529198621667,0.7333333333333333,0.26666666666666666,0.08641466922022387,0.9978501472704352,0.00214985272956509,1.0227501607227836,0.9831264716698241,0.6486432965118369,0.318605178592426,0.13100813297558486,0.7733333333333333,0.9655401000054553,320,1,0.6963019082951369,0.8156890483961399,0.00214985272956509,0.0642403386570629,0.016873528330175858,150,8,4
S5,6,Standard-ABC,0.7013684974462617,1.5466511708883681,4.043491005825419,0.19351245951175622,0.38,0.62,0.6200389733596261,0.996674947517451,0.003325052482548921,1.0752413897911994,0.8906440471244652,0.3003391821139371,0.14648783445321287,0.35040406023818893,0.3466666666666667,1.0433632000349462,320,1,1.43804111641702,1.177046039316225,0.003325052482548921,0.592931636066932,0.10935595287553479,150,8,4
S5,6,Delay-Greedy,0.404014399277803,0.9478934481733156,2.3679456204089306,0.11535634920552343,0.6933333333333334,0.30666666666666664,0.1750239211877151,0.9973606196844458,0.0026393803155541616,1.0244087376421693,0.9647749159748961,0.5291485455682644,0.22760773945278873,0.19107902526970086,0.9533333333333334,0.006909300107508898,1,1,0.7896786788346746,1.1125833349861607,0.0026393803155541616,0.1355823626173355,0.03522508402510394,150,8,4
S5,7,RFOTO-ABC,0.3628141152464049,0.8746753285497186,2.0707783613632627,0.10662923349469444,0.7533333333333333,0.24666666666666667,0.17492183429021843,0.9980516168210869,0.0019483831789131208,1.0261328109762036,0.964652147394996,0.4611495576825469,0.25158282441685437,0.1914238955243573,0.6933333333333334,0.8715863999677822,320,1,0.7752568391054713,0.8181325921305551,0.0019483831789131208,0.1623526484956826,0.03534785260500395,150,8,4
S5,7,Standard-ABC,0.7813051783470119,1.798630460572995,4.890221093836497,0.1884276175513826,0.29333333333333333,0.7066666666666667,0.815956108761497,0.9991693045829205,0.0008306954170795145,1.0701267030982937,0.8610391173734127,0.2642620969944624,0.2207649651914093,0.40173053295545974,0.18,0.9789358000271022,320,1,1.6527320087757942,0.9912334894223364,0.0008306954170795145,0.7937075250492356,0.13896088262658735,150,8,4
S5,7,Delay-Greedy,0.40431870273955794,0.9403149410853446,2.4018041269524497,0.11125843680261033,0.6733333333333333,0.32666666666666666,0.19205174923816443,0.9984627747274065,0.001537225272593515,1.0176890502598301,0.9611900787890605,0.4545257266970324,0.25158282441685437,0.20094015864576933,0.8933333333333333,0.0064990000100806355,1,1,0.8277394948817007,0.9772997444667272,0.001537225272593515,0.17863973645185643,0.03880992121093951,150,8,4
S5,8,RFOTO-ABC,0.3165886103724061,0.7975463253907653,1.7001023495136984,0.10733035354799488,0.78,0.22,0.11886160439600531,0.9980193901086686,0.001980609891331182,1.0144617001588365,0.9777010885181998,0.5937868523045818,0.20841508744073747,0.1510215010070383,0.66,0.9488037000410259,320,1,0.7126227517021233,0.7276601501519925,0.001980609891331182,0.10217176489416045,0.022298911481800188,150,8,4
S5,8,Standard-ABC,0.7370358878237102,1.6437332833636609,4.577055049030949,0.2160763965623649,0.28,0.72,0.6809700889626435,0.9983014145762361,0.0016985854237637403,1.0677820183132505,0.8885615647626214,0.3070690939392134,0.16801264078555148,0.3541389871279232,0.26666666666666666,0.9500300999497995,320,1,1.5360568045788927,1.126287029044743,0.0016985854237637403,0.6680925998076642,0.11143843523737862,150,8,4
S5,8,Delay-Greedy,0.37332239954627006,0.9002554919324613,2.021731828586309,0.11187586792648165,0.7066666666666667,0.29333333333333333,0.1530791162996402,0.997716052921283,0.002283947078717025,1.012506287540292,0.9703527457236281,0.5387047936056988,0.20841508744073747,0.17479436168919002,0.9,0.006171399960294366,1,1,0.8188582537901685,0.8509669556248435,0.002283947078717025,0.1442356607912089,0.029647254276371937,150,8,4
S5,9,RFOTO-ABC,0.34372714124675435,0.8382811695243687,1.8232560001530012,0.10193992904005926,0.7133333333333334,0.2866666666666667,0.1236329543290384,0.9988123251470309,0.0011876748529692982,1.0147655350886928,0.9751035068757833,0.5549751473380022,0.4162066116346162,0.1597878412970149,0.6866666666666666,0.9981373000191525,320,1,0.7610910313566919,0.818704658454076,0.0011876748529692982,0.10670670280097427,0.024896493124216712,150,8,4
S5,9,Standard-ABC,0.6881945827431366,1.5578998985406296,4.64945956716703,0.1657919822012844,0.3333333333333333,0.6666666666666666,0.661503776998271,0.9982932012403076,0.0017067987596924954,1.0470980448653178,0.8858430586181122,0.2899813496097844,0.21961681263559177,0.3589820793907636,0.24666666666666667,1.0470268999924883,320,1,1.476577782534124,0.9714409534018197,0.0017067987596924954,0.6234763725604441,0.11415694138188781,150,8,4
S5,9,Delay-Greedy,0.46790142677729823,0.9947328242626118,2.3060372055474003,0.1262983577041388,0.56,0.44,0.2380863726968091,0.9974718595397482,0.0025281404602519827,1.0242724513927355,0.9549881227973653,0.4913555617257915,0.2750730361059977,0.2171023765453727,0.9466666666666667,0.007633900037035346,1,1,0.9145379336685631,1.202393253281169,0.0025281404602519827,0.20660218278214618,0.045011877202634665,150,8,4
S6,0,RFOTO-ABC,0.3277631421829538,0.787172374850628,1.9536234955840814,0.09832527988913987,0.785,0.215,0.11863629508959757,0.9994546507659785,0.0005453492340214666,1.0147825093063283,0.9754395460129323,0.5803594823745243,0.2845073104566541,0.1586784742008651,0.685,1.160670799901709,320,1,0.7357203999775911,0.726860224458635,0.0005453492340214666,0.12404348229958528,0.024560453987067743,200,10,4
S6,0,Standard-ABC,0.685692323594931,1.5720530406363076,4.289145877948314,0.179440312233629,0.32,0.68,0.6242459538825799,0.9991780973504945,0.0008219026495056392,1.0605024620729169,0.8942073766662525,0.31128283984170807,0.1930072579885142,0.34396049803794093,0.195,1.2101558999856934,320,1,1.4938466654378029,0.9201621795008842,0.0008219026495056392,0.6326922251215381,0.1057926233337475,200,10,4
S6,0,Delay-Greedy,0.3660408526757578,0.8378058016116333,2.0551048344161793,0.10497085538314196,0.76,0.24,0.11263908369523346,0.9983537902210305,0.0016462097789695024,1.0231463295189642,0.9772681381076219,0.5911427389127369,0.2845073104566541,0.15251432415569785,0.91,0.009755300008691847,1,1,0.768312211871713,0.9441751469061263,0.0016462097789695024,0.1143900257290401,0.02273186189237808,200,10,4
S6,1,RFOTO-ABC,0.36616342415741604,0.868814729109923,2.052348779425466,0.1063770318614239,0.75,0.25,0.14175921225602092,0.9987491342810896,0.0012508657189105343,1.0205539814033262,0.9712692513194294,0.500241948921052,0.26687294352453855,0.17199018024276597,0.725,1.244600500096567,320,1,0.802070826175759,0.7815447935310386,0.0012508657189105343,0.17541685255181125,0.028730748680570573,200,10,4
S6,1,Standard-ABC,0.7477361012059519,1.7963546370768477,4.36302788245072,0.20537041779283322,0.285,0.715,0.7933027514813188,0.997277532421111,0.0027224675788890896,1.0911305375760176,0.8721831032010071,0.2791598603745291,0.0813056290661633,0.38281619321012417,0.24,1.098609600099735,320,1,1.5800684687681823,1.0392445724524904,0.0027224675788890896,0.7084610804416243,0.12781689679899289,200,10,4
S6,1,Delay-Greedy,0.3860298322140108,0.9178811570052577,2.050469093268467,0.10774562761596297,0.695,0.305,0.15015249019406876,0.9983058197897361,0.001694180210263912,1.024039035095586,0.9701151528084544,0.5043884400420755,0.26687294352453855,0.17551485341402098,0.895,0.007271299953572452,1,1,0.8158062787980707,0.8984009759544566,0.001694180210263912,0.1699862120021604,0.029884847191545605,200,10,4
S6,2,RFOTO-ABC,0.4225112839328289,0.9956886500527711,2.306197420755068,0.11665199604163703,0.675,0.325,0.2163574977905887,0.9989251310600263,0.0010748689399736593,1.018451140122761,0.957705552968608,0.4568160532018062,0.20960873208927253,0.21014819922170505,0.63,1.1767229000106454,320,1,0.9015742190295017,0.9054321506686653,0.0010748689399736593,0.21897506292980057,0.04229444703139196,200,10,4
S6,2,Standard-ABC,0.8631289792460296,1.8985839115185192,4.8490976801669365,0.2351028079953581,0.275,0.725,0.8582176430992079,0.998632895722485,0.0013671042775149245,1.0829601357513239,0.8656182719227833,0.28283118073838115,0.08005789222936037,0.3940096904646985,0.205,1.270377300097607,320,1,1.745995775023619,1.273167402075419,0.0013671042775149245,0.8608969804469062,0.1343817280772167,200,10,4
S6,2,Delay-Greedy,0.49827057214483955,1.1222221992361134,2.891470922429575,0.13126306237394922,0.56,0.44,0.2805131136390004,0.9975085742907219,0.0024914257092778763,1.0200832979740238,0.9471333933177031,0.44389879691356193,0.20960873208927253,0.2362572493256645,0.87,0.008083099965006113,1,1,0.9816682222988385,1.2191423287506011,0.0024914257092778763,0.24621556445335846,0.052866606682296924,200,10,4
S6,3,RFOTO-ABC,0.3626643380246459,0.8237261867996214,1.724341761531294,0.10559550743925211,0.72,0.28,0.1370413773110214,0.9993798292582368,0.0006201707417632818,1.0112389193116342,0.9727434304601785,0.5539846123984806,0.29450745213907015,0.16739267303470773,0.655,1.1350709999678656,320,1,0.7860842214438559,0.8448313984924399,0.0006201707417632818,0.14082421324196032,0.027256569539821474,200,10,4
S6,3,Standard-ABC,0.7833497250281943,1.6458483115305926,4.073617759392572,0.17348818136743818,0.28,0.72,0.7555922932823417,0.996775211267039,0.003224788732960902,1.09174776878815,0.8777790256328677,0.2767588397086552,0.19974975056955607,0.3731472722385423,0.215,1.1950511999893934,320,1,1.646843406837737,1.0620186150373447,0.003224788732960902,0.7734319086459851,0.1222209743671323,200,10,4
S6,3,Delay-Greedy,0.4244649724460805,0.9622727558507583,2.1688915152887107,0.11697505934205137,0.59,0.41,0.19443914663825324,0.9979748377244456,0.002025162275554303,1.0266735397857603,0.9625793763330176,0.5007734650647107,0.29450745213907015,0.19716836468975454,0.905,0.008598399930633605,1,1,0.8902632667034246,1.0124502914997953,0.002025162275554303,0.1760539441603875,0.0374206236669824,200,10,4
S6,4,RFOTO-ABC,0.37320555378947745,0.8599398764559547,1.8761897385227992,0.10711982230574044,0.665,0.335,0.14682923693946426,0.9983749293115823,0.001625070688417713,1.0263537634476267,0.9718850590073324,0.5491957065436268,0.22744868165369506,0.1700830892179853,0.63,1.2458206000737846,320,1,0.8071492001386542,0.8630599390612044,0.001625070688417713,0.14966803043619833,0.028114940992667647,200,10,4
S6,4,Standard-ABC,0.7734002956184911,1.6193136424995356,4.560880463481081,0.16658709253956824,0.285,0.715,0.7036809975448537,0.9967917949054246,0.0032082050945755804,1.1199415305299303,0.8836914745671977,0.282160319201946,0.19303142052963052,0.36279011252841253,0.17,1.2479450999526307,320,1,1.6617386067316544,0.9944579978303516,0.0032082050945755804,0.7628360977087574,0.11630852543280235,200,10,4
S6,4,Delay-Greedy,0.5222011594108438,1.026174917596973,2.0405273195194926,0.1435986916977162,0.5,0.5,0.24919480825438328,0.996469731547646,0.003530268452353974,1.0349045736860072,0.9556283619656998,0.48672282600004607,0.22534600218639125,0.2154806194951237,0.935,0.007212200085632503,1,1,0.9364834013681614,1.5069040077068632,0.003530268452353974,0.21873163406863244,0.04437163803430022,200,10,4
S6,5,RFOTO-ABC,0.33911896170332745,0.8460460761798054,1.860884083849457,0.11354512524388997,0.71,0.29,0.12388065037768292,0.9982874278150365,0.0017125721849633735,1.0209816417101656,0.9751006722626812,0.5588096606520677,0.4002496009028783,0.15979716969816712,0.655,1.1758774999761954,320,1,0.7449459431585048,0.8374738693363711,0.0017125721849633735,0.09273592766262032,0.024899327737318844,200,10,4
S6,5,Standard-ABC,0.7453754498422693,1.7003963267903268,4.529260468712598,0.19685015815728316,0.29,0.71,0.705500257649279,0.9975773278458591,0.0024226721541408653,1.0902658324188539,0.8834186950037497,0.3061278407507001,0.20267992273652474,0.36327136301910073,0.275,1.3148707000073045,320,1,1.5624677135579987,1.103773007169706,0.0024226721541408653,0.6848833607881921,0.1165813049962503,200,10,4
S6,5,Delay-Greedy,0.4490752864570146,0.9614615240532742,2.1586960304372695,0.13524732203044346,0.605,0.395,0.16325420975681296,0.997393374540736,0.0026066254592640725,1.0239841446838844,0.9693713954541343,0.5471361679484896,0.31242978874594096,0.17775364093425836,0.92,0.010438899975270033,1,1,0.8219487131013339,1.3918144046914984,0.0026066254592640725,0.11880132681689504,0.03062860454586569,200,10,4
S6,6,RFOTO-ABC,0.39892323599259716,0.8746655780836556,2.3751653042304333,0.09979451084877557,0.725,0.275,0.19597228375175887,0.9977286902375222,0.002271309762477743,1.02931633392123,0.9613089493289874,0.440902424850849,0.2040815722257767,0.2006197888372087,0.645,1.225267400033772,320,1,0.8588522745094201,0.8038432176068602,0.002271309762477743,0.22950306068426274,0.03869105067101264,200,10,4
S6,6,Standard-ABC,0.7810361169589266,1.7337104730807587,4.554940343119374,0.1887168024653557,0.28,0.72,0.7790065964458123,0.9984144761948707,0.0015855238051291649,1.0836622812391785,0.8754488735949056,0.2891383135761653,0.15108304046560625,0.37718849344400657,0.205,1.3083673999644816,320,1,1.6381454197346943,1.06461334851197,0.0015855238051291649,0.7712319441066702,0.12455112640509436,200,10,4
S6,6,Delay-Greedy,0.4526743037501503,0.9717833003930108,2.4019860966805666,0.12185324273168158,0.62,0.38,0.21241078933191113,0.9970663484432062,0.002933651556793801,1.0288372863728097,0.9593659366013089,0.48211165841282916,0.2040815722257767,0.20580360589825125,0.895,0.008515800000168383,1,1,0.9208457145253057,1.0393469812437441,0.002933651556793801,0.23951595244439924,0.040634063398691134,200,10,4
S6,7,RFOTO-ABC,0.37418295054770495,0.8769342798012432,1.9597522653165322,0.10631660693618636,0.715,0.285,0.15256307406536224,0.9993674065445642,0.0006325934554357148,1.0130065532414028,0.971184174367936,0.5708361970581094,0.21238171955903817,0.17225218330540815,0.67,1.14615349995438,320,1,0.8195563221316517,0.8319225173104843,0.0006325934554357148,0.16022639952929052,0.028815825632063974,200,10,4
S6,7,Standard-ABC,0.7857498278354222,1.7926441694995408,4.7168119105690645,0.1896768041288808,0.285,0.715,0.790516848097896,0.9973534684555746,0.002646531544425359,1.1028393964319607,0.8707285043901855,0.2896238626528292,0.10062507565831165,0.3853097562976381,0.24,1.2844124999828637,320,1,1.6353442826646973,1.1168749613035949,0.002646531544425359,0.7578499292934061,0.12927149560981455,200,10,4
S6,7,Delay-Greedy,0.4626809021800476,1.0074102072679911,2.156976014243952,0.12297825504108163,0.61,0.39,0.2162375949709313,0.9969837614105757,0.003016238589424281,1.0268776486617586,0.9605137384907052,0.5105575575116006,0.15423215396960596,0.20275483441897804,0.89,0.00973869999870658,1,1,0.9100002984751554,1.1909535575015697,0.003016238589424281,0.2000464279669769,0.039486261509294796,200,10,4
S6,8,RFOTO-ABC,0.3633924717135306,0.8810834633052488,2.065274267100189,0.11504136476155231,0.63,0.37,0.1827071484491775,0.998782637275161,0.0012173627248390979,1.017845087646767,0.9655039313186501,0.48876509107107036,0.2633101847443942,0.18902000864329177,0.605,1.2234648000448942,320,1,0.8210451475384914,0.7641009867267918,0.0012173627248390979,0.1523926158908747,0.03449606868134991,200,10,4
S6,8,Standard-ABC,0.7330913041610724,1.6325196310414372,4.146014764445886,0.18577525910275167,0.315,0.685,0.7329315871944189,0.9976923709174506,0.0023076290825495833,1.0975415985623005,0.8752795800286269,0.28683499533979806,0.19031237608426838,0.37748124952899437,0.225,1.2477270999224856,320,1,1.5722544276170742,0.9562506625906725,0.0023076290825495833,0.7096820362239482,0.12472041997137306,200,10,4
