scenario,run,algorithm,objective,delay_mean_s,delay_p95_s,energy_mean_j,success_rate,violation_rate,violation_mean,reliability_mean,link_failure_rate,attempts_mean,jain,utility_p05,utility_min,utility_cv,offload_rate,runtime_s,evaluations,feasible,t_hat,e_hat,r_hat,v_hat,fairness_loss
S4,1,RFOTO-ABC-F,0.3363608372173291,0.6823794070897253,1.7150160331069495,0.08741204426287434,0.87,0.13,0.10861174769922276,0.9987777265727512,0.001222273427248901,1.0229933302584728,0.9781097395046084,0.5810069813701607,0.20701038786274098,0.14960002743108583,0.81,1.072627899935469,400,1,0.6087847454416864,0.7034568800822198,0.001222273427248901,0.1117901543061019,0.021890260495391556
S4,1,RFOTO-ABC-D,0.260351714955115,0.5504034900896037,1.668296728028655,0.06939132497405248,0.9,0.1,0.1029673565984814,0.9980070470167555,0.0019929529832444703,1.0259695300093363,0.978966212103507,0.6200290255805544,0.20701038786274098,0.14658005950434938,0.81,0.6769377000164241,400,1,0.5895634418123503,0.5488713676916848,0.0019929529832444703,0.10830596226860724,0.021033787896493017
S4,1,RFOTO-ABC-G,0.6042974578594295,1.378138577922912,3.62028425311867,0.14492265000732632,0.44,0.56,0.5670227828426476,0.9978740821426935,0.0021259178573063363,1.0720571694250252,0.8940263787227196,0.32284515096041533,0.20701038786274098,0.3442894548383945,0.29,1.1791876000352204,400,1,1.3079846447336623,0.8831490676202871,0.0021259178573063363,0.5140308390796696,0.10597362127728038
S4,1,RFOTO-ABC-S,0.28973489810634645,0.6864707906604731,2.002665420374903,0.08849322008460088,0.85,0.15,0.11273006678833443,0.9988697803814505,0.0011302196185495562,1.0220647918864947,0.977403632183365,0.5810069813701607,0.20701038786274098,0.1520485711931308,0.81,1.0006775999208912,400,1,0.6102037065960622,0.6999026047686197,0.0011302196185495562,0.11433232658333134,0.022596367816634988
S4,1,RFOTO-ABC-RF,0.3382497811128275,0.6890271873859822,2.0222055487463875,0.08818835926040589,0.87,0.13,0.11198810031162443,0.9989156577316903,0.001084342268309786,1.0219942214013935,0.9773618032071821,0.5797710970300293,0.20701038786274098,0.1521924941559603,0.81,0.9274725000141189,400,1,0.61287216828659,0.7040588184950228,0.001084342268309786,0.1138743225853622,0.022638196792817866
S4,1,RFOTO-ABC-DG,0.5346335478132783,1.126205939633438,3.064376960533756,0.13752312478642995,0.53,0.47,0.4376298122846458,0.9959608911153726,0.004039108884627572,1.0821607000894236,0.9144187423539387,0.353112035851488,0.20701038786274098,0.3059262707392012,0.42,0.8018992999568582,400,1,1.1378365980633522,0.8760052356731055,0.004039108884627572,0.42051441009055873,0.08558125764606128
S4,2,RFOTO-ABC,0.3590963322204278,0.7915408364103069,1.9910532496993276,0.08924700636120092,0.79,0.21,0.1769911545831558,0.998244473750947,0.0017555262490529533,1.0314331158188963,0.9635382020034028,0.4423596170914899,0.22707671030226634,0.1945290972210045,0.8,1.0555050000548363,400,1,0.7782398931569064,0.6626383854607973,0.0017555262490529533,0.23728090465112567,0.03646179799659721
S4,2,RFOTO-ABC-R,0.3561645660820225,0.7936655553191944,1.9910532496993276,0.08737102846659078,0.8,0.2,0.17678063077297568,0.9982655013074677,0.0017344986925323714,1.0317282907351855,0.963355511655353,0.4423596170914899,0.22707671030226634,0.19503431882482675,0.79,0.97006630001124,400,1,0.784548936705241,0.6324378755261783,0.0017344986925323714,0.2372723103463278,0.03664448834464695
S4,2,RFOTO-ABC-F,0.4161963602336974,0.7919948934205421,1.9910532496993276,0.08965230675023857,0.79,0.21,0.17719018848120732,0.9982564371790716,0.0017435628209284094,1.0313069896315956,0.9634806272621013,0.4423596170914899,0.22707671030226634,0.1946884382700452,0.8,1.1048781999852508,400,1,0.7783871199284391,0.6631559297274124,0.0017435628209284094,0.23739209677294215,0.036519372737898737
S4,2,RFOTO-ABC-D,0.32493928280111545,0.6782196889265022,1.7481765382857777,0.07814503016389489,0.84,0.16,0.15426855180846785,0.9974019081528711,0.0025980918471288895,1.034889695205979,0.968259070645602,0.47012405915733907,0.22707671030226634,0.1810564630575806,0.81,0.7300889000762254,400,1,0.7273655982277097,0.584039840148172,0.0025980918471288895,0.20084459779750702,0.031740929354397984
