scenario,run,algorithm,objective,delay_mean_s,delay_p95_s,energy_mean_j,success_rate,violation_rate,violation_mean,reliability_mean,link_failure_rate,attempts_mean,jain,utility_p05,utility_min,utility_cv,offload_rate,runtime_s,evaluations,feasible,t_hat,e_hat,r_hat,v_hat,fairness_loss,additional_blockage_probability
S4,7,RFOTO-ABC,0.5414787261893048,1.1559370167504932,3.207265175051967,0.13971112395786145,0.6,0.4,0.41389261178537473,0.9728735309775451,0.027126469022454875,1.3754228705679254,0.9225601597703786,0.33393895616178837,0.24527050568522785,0.28972426927208794,0.52,0.8685779999941587,350,1,1.178971965251281,0.7356132883607376,0.027126469022454875,0.47740988713375904,0.07743984022962136,0.3
S4,7,RFOTO-ABC-R,0.5384073311732257,1.1619572327974588,3.207265175051967,0.13905488664301735,0.59,0.41,0.419574333429241,0.9737843419273857,0.026215658072614483,1.3770364273317968,0.9219399252021838,0.33393895616178837,0.24527050568522785,0.29098002050897237,0.51,0.7765322999330238,350,1,1.1859565741259759,0.697981108715627,0.026215658072614483,0.4810755140007695,0.07806007479781618,0.3
S4,7,Standard-ABC,0.7153384980554794,1.6965929979301695,3.6561569610041413,0.22144346927707428,0.27,0.73,0.6719367847065076,0.9918146842265508,0.008185315773449052,1.4053297633731734,0.8961167222395692,0.32736735698847946,0.24527050568522785,0.3404791571976781,0.19,0.7575424999231473,350,1,1.5364424554064753,1.0019206803961564,0.008185315773449052,0.6548809093027309,0.10388327776043083,0.3
S4,7,Max-SINR,0.543170902959286,1.1697876209535447,3.207265175051967,0.14262006080021716,0.6,0.4,0.4165230782647745,0.9731113288203197,0.0268886711796803,1.373043331764613,0.922003940341161,0.33393895616178837,0.24527050568522785,0.2908505858064552,0.52,0.0015813999343663454,1,1,1.193771381843236,0.7163326997085029,0.0268886711796803,0.48080403742975875,0.07799605965883905,0.3
S4,8,RFOTO-ABC,0.484930271720468,0.887841521154176,2.9646647432524267,0.10646375397794687,0.66,0.34,0.30318987434141237,0.9711889686177096,0.028811031382290152,1.3854900306005018,0.9403952608656717,0.39833082548908955,0.28417125618375727,0.25175910145421443,0.56,0.8762823999859393,350,1,1.0514909388375642,0.7586022174584477,0.028811031382290152,0.37425714898281004,0.05960473913432829,0.3
S4,8,RFOTO-ABC-R,0.4836726668572134,0.8887129682424322,2.9646647432524267,0.10639901234792815,0.66,0.34,0.30318987434141237,0.9710778016419154,0.028922198358084596,1.3862750630453797,0.9404118678692791,0.39833082548908955,0.28417125618375727,0.25172180395251204,0.56,0.8054078000131994,350,1,1.05209431585066,0.7490809410508057,0.028922198358084596,0.37425714898281004,0.059588132130720894,0.3
S4,8,Standard-ABC,0.634938867398946,1.3273962401515522,3.223947518123215,0.1491973075410665,0.38,0.62,0.5234686136995487,0.9901961727356816,0.009803827264318351,1.4085627623893164,0.9061258453421379,0.3765405356707014,0.28417125618375727,0.3218687108903332,0.18,0.9061362999491394,350,1,1.3947745753490601,0.9003481035317422,0.009803827264318351,0.5406044775215066,0.09387415465786209,0.3
S4,8,Max-SINR,0.48039029406516537,0.8772212751813012,2.9074996087250535,0.10912797880951317,0.65,0.35,0.2911046178988012,0.9700129310780491,0.029987068921950952,1.386893974493605,0.9435973051945759,0.4006774304575506,0.28417125618375727,0.24448745577038422,0.6,0.0014714000280946493,1,1,1.0396240751619106,0.7834930825647065,0.029987068921950952,0.3540099795391118,0.05640269480542415,0.3
S4,9,RFOTO-ABC,0.6001088022465718,1.1307047687583203,3.95512090105907,0.11482371928063122,0.62,0.38,0.41960598497071494,0.9767098799886673,0.023290120011332724,1.3933940300485557,0.9207279892884028,0.3418544388663182,0.2455778623711989,0.2934230751430423,0.52,0.8624074999243021,350,1,1.3189536002864293,0.7104139220063018,0.023290120011332724,0.5890379530600524,0.07927201071159717,0.3
S4,9,RFOTO-ABC-R,0.6007721024155789,1.1306771267086355,3.95512090105907,0.11495982271614498,0.62,0.38,0.41960598497071494,0.9766483312111062,0.02335166878889397,1.393945198679534,0.9207408015544724,0.3418544388663182,0.2455778623711989,0.29339732070876245,0.52,0.7944050000514835,350,1,1.3201357612025406,0.7127964021688173,0.02335166878889397,0.5890379530600524,0.07925919844552765,0.3
S4,9,Standard-ABC,0.7810936748160234,1.6328273143684549,4.058629836905483,0.1664232811976409,0.32,0.68,0.6865859324185266,0.9912829932695645,0.008717006730435488,1.4414319420568389,0.8855346102326408,0.32721305676477325,0.23784421957908927,0.35952933031802925,0.14,0.8044417999917641,350,1,1.6912452055181928,0.932205493475584,0.008717006730435488,0.798153358415787,0.1144653897673592,0.3
S4,9,Max-SINR,0.5993585976042077,1.129962372300266,3.95512090105907,0.11420543226908589,0.62,0.38,0.4191576142066811,0.976111333166067,0.023888666833933144,1.3911346974217165,0.9208492082961576,0.3418544388663182,0.2455778623711989,0.293179346254034,0.55,0.002055999939329922,1,1,1.325566496360536,0.694178372774293,0.023888666833933144,0.5887594619022674,0.07915079170384243,0.3
S4,10,RFOTO-ABC,0.6096240554243784,1.2322121085534,3.9740508518688413,0.14545077655102787,0.55,0.45,0.4900306663368346,0.9787768630153727,0.021223136984627328,1.369091564661477,0.9094764849840925,0.33486259470145047,0.2118915472933973,0.31548954176563265,0.39,0.8014122999738902,350,1,1.319050931829914,0.7622446022870206,0.021223136984627328,0.5908059098981405,0.0905235150159075,0.3
S4,10,RFOTO-ABC-R,0.6192399477561449,1.2897639653899078,4.230550341038292,0.14187105566368058,0.55,0.45,0.5308073378767644,0.9797481801681067,0.020251819831893277,1.37060495939306,0.9035083654627464,0.33079940877921327,0.19307105716242623,0.3267975128826586,0.38,0.7232282999902964,350,1,1.3447332744620712,0.7347430198894824,0.020251819831893277,0.617284268040952,0.09649163453725362,0.3
S4,10,Standard-ABC,0.775638102942077,1.884374292737811,5.340824922734699,0.19564382147128817,0.31,0.69,0.8043442824303402,0.9942282894190165,0.005771710580983347,1.4019635546729334,0.8685966458118196,0.27895374217890434,0.18980268093109226,0.38895033652731187,0.14,0.6932980000274256,350,1,1.6665941232444597,0.9113049939712902,0.005771710580983347,0.805715911163379,0.1314033541881804,0.3
S4,10,Max-SINR,0.6219668986552618,1.3017892689895465,4.230550341038292,0.1427220889177571,0.55,0.45,0.5308073378767644,0.978072827361121,0.021927172638879014,1.3719072593333568,0.9040229259948407,0.33079940877921327,0.19307105716242623,0.3258322224713882,0.41,0.0027928000781685114,1,1,1.3536212403851635,0.7363901728012208,0.021927172638879014,0.617284268040952,0.09597707400515931,0.3
S4,11,RFOTO-ABC,0.6071578225715453,1.1495412446550703,3.790434216832112,0.13501895928604105,0.57,0.43,0.4397601859235107,0.9768486599068947,0.023151340093105318,1.3770147849821786,0.9183240660708657,0.3783994856978189,0.21823531635496204,0.29822845022599787,0.48,0.8405200999695808,350,1,1.3086642499357937,0.8252619706088368,0.023151340093105318,0.5572832255531205,0.0816759339291343,0.3
S4,11,RFOTO-ABC-R,0.6127679992652537,1.1534571505751652,3.790434216832112,0.13539950617078791,0.55,0.45,0.45137192382676433,0.9769058569058214,0.023094143094178576,1.3704112655879737,0.9175869520991672,0.3783994856978189,0.21823531635496204,0.29969146404985875,0.47,0.7913536999840289,350,1,1.3248929875011477,0.8107632806863948,0.023094143094178576,0.5717978979321877,0.08241304790083281,0.3
S4,11,Standard-ABC,0.7663452580986964,1.6485499579876508,4.573696929128924,0.17764237001040062,0.3,0.7,0.7234965613427312,0.9920072847578885,0.007992715242111623,1.4346164540088815,0.8866950903639014,0.30837808621754526,0.21823531635496204,0.35746803457630905,0.17,0.7883705999702215,350,1,1.6651473239916692,0.9253942059264877,0.007992715242111623,0.7706200668718753,0.11330490963609863,0.3
S4,11,Max-SINR,0.6120696323812888,1.1827936664039007,3.9419029579629234,0.13596327173446635,0.55,0.45,0.46119428531795365,0.9764000745198083,0.023599925480191707,1.3712758328504073,0.9153983571385802,0.3553162874789469,0.21823531635496204,0.30400752518991464,0.49,0.0017253000987693667,1,1,1.3329803603974464,0.7900160914257457,0.023599925480191707,0.571647588171256,0.0846016428614198,0.3
S4,12,RFOTO-ABC,0.5763656564270379,1.1717689291392117,3.7292006187170688,0.1178475410878233,0.49,0.51,0.4732888378723854,0.9809654777618019,0.019034522238198272,1.3800744475655895,0.9174234936496721,0.34883965627146946,0.22304695821583487,0.30001524506529276,0.43,0.8708239999832585,350,1,1.253948672383275,0.7797756499995263,0.019034522238198272,0.5188750417244055,0.08257650635032787,0.3
S4,12,RFOTO-ABC-R,0.5849818697612547,1.1879853660274973,3.7292006187170688,0.11617134492552292,0.48,0.52,0.4894748441427993,0.9814235351508427,0.018576464849157325,1.3775771640928358,0.9146358312424372,0.34883965627146946,0.22304695821583487,0.3055017499849416,0.42,0.785081300069578,350,1,1.2778664910574877,0.7612441946904595,0.018576464849157325,0.5392347980393914,0.08536416875756281,0.3
S4,12,Standard-ABC,0.7101666675879551,1.56185138930449,4.302920887974465,0.15245539901520194,0.29,0.71,0.6936725704851159,0.9942687977264333,0.00573120227356681,1.4260725624652515,0.8886442231762801,0.28052071089396813,0.22259760685230573,0.3539911585028714,0.14,0.7879122999729589,350,1,1.5446016730698788,0.9188678584838912,0.00573120227356681,0.6733458542785214,0.11135577682371989,0.3
S4,12,Max-SINR,0.5928705801494875,1.1726966402854369,3.7292006187170688,0.11760788293145452,0.48,0.52,0.47957265500814594,0.979715832499042,0.020284167500958135,1.3782279481755688,0.9160455516495251,0.34883965627146946,0.22304695821583487,0.30273547909567255,0.45,0.0018467999761924148,1,1,1.2663408519296273,0.8508627554682684,0.020284167500958135,0.5280238123763101,0.08395444835047494,0.3
S4,13,RFOTO-ABC,0.569465754855542,1.0725908151329102,3.42136340874935,0.10361595879348665,0.59,0.41,0.4335309413674635,0.9736650430774375,0.026334956922562644,1.396029274844417,0.9185471438077726,0.33098359566459107,0.2268455022019068,0.2977847364171988,0.53,0.888721999945119,350,1,1.2448297283903498,0.7244886994237464,0.026334956922562644,0.5284003921241839,0.08145285619222742,0.3
S4,13,RFOTO-ABC-R,0.569465754855542,1.0725908151329102,3.42136340874935,0.10361595879348665,0.59,0.41,0.4335309413674635,0.9736650430774375,0.026334956922562644,1.396029274844417,0.9185471438077726,0.33098359566459107,0.2268455022019068,0.2977847364171988,0.53,0.787027999991551,350,1,1.2448297283903498,0.7244886994237464,0.026334956922562644,0.5284003921241839,0.08145285619222742,0.3
S4,13,Standard-ABC,0.7653152653900865,1.5977371165360352,4.1100722174315365,0.15600929610518952,0.27,0.73,0.7614974623656653,0.9931636312333418,0.006836368766658174,1.4012597461826595,0.876245855909525,0.28659209720490075,0.1776670330182742,0.37580874938406716,0.15,0.8140579999890178,350,1,1.6701092103660797,0.8831536869799002,0.006836368766658174,0.7815380575387151,0.12375414409047503,0.3
S4,13,Max-SINR,0.5795685855884951,1.0788488660453739,3.42136340874935,0.10330457325953997,0.58,0.42,0.4438960965954755,0.9721816198340916,0.027818380165908523,1.39613317328917,0.9173944928336927,0.33098359566459107,0.2268455022019068,0.3000726658804574,0.55,0.00259719998575747,1,1,1.2655834656150244,0.7398788658774982,0.027818380165908523,0.5369455487799462,0.08260550716630732,0.3
S4,14,RFOTO-ABC,0.5016406854751979,1.0272923064223447,3.385315224303805,0.10815802909013458,0.68,0.32,0.36830194571434843,0.9780321757091379,0.02196782429086215,1.3864250519173842,0.9247870796825748,0.3415300800214193,0.2735948961210634,0.28518412662675907,0.52,0.8944925999967381,350,1,1.103568798565128,0.6846031338962904,0.02196782429086215,0.4295300513747446,0.07521292031742521,0.3
S4,14,RFOTO-ABC-R,0.5020220485428716,1.0257591488344735,3.385315224303805,0.10800530757755204,0.68,0.32,0.36830194571434843,0.978140297992725,0.021859702007275116,1.385736473985427,0.9247808639564077,0.3415300800214193,0.2735948961210634,0.2851968688801905,0.52,0.8113770999480039,350,1,1.1019211578931807,0.6900295694526425,0.021859702007275116,0.4295300513747446,0.07521913604359232,0.3
S4,14,Standard-ABC,0.7097234878194965,1.682573189009333,4.4968534687382,0.18039488452981914,0.35,0.65,0.6971930460703772,0.9952586177409366,0.004741382259063457,1.4076357838027045,0.8759468534194415,0.2940081080797932,0.25208868991945466,0.3763266841005769,0.13,0.8287765000713989,350,1,1.5255001780681898,0.9334888076076474,0.004741382259063457,0.6750754948896217,0.12405314658055855,0.3
S4,14,Max-SINR,0.5462435253559503,1.105839576469897,4.1357868393519555,0.11836940814042432,0.63,0.37,0.413594558978393,0.9798334701324639,0.020166529867536122,1.3783014451123672,0.9167732997720056,0.3223606452506379,0.2735948961210634,0.30130085207566726,0.52,0.0018703999230638146,1,1,1.1816059066036857,0.7764542086046267,0.020166529867536122,0.4714264256265144,0.08322670022799439,0.3
S4,0,RFOTO-ABC,0.8401790878394607,1.7588689075877566,4.628775747621697,0.15115808006057968,0.29,0.71,0.7924312099493822,0.9880793727650032,0.011920627234996735,1.5813420083060592,0.8751761208729308,0.27497512318497225,0.2111831078409376,0.37766010343126805,0.17,0.7629822000162676,350,1,1.8185999698355804,0.8899174731581845,0.011920627234996735,0.9237350683631129,0.12482387912706916,0.4
S4,0,RFOTO-ABC-R,0.8425403102108002,1.7664079966084307,4.628775747621697,0.1526564477976884,0.28,0.72,0.7959405476525849,0.9883713170938699,0.011628682906129997,1.575619836431741,0.8754018252509482,0.27497512318497225,0.2111831078409376,0.3772698646647127,0.17,0.7077852999791503,350,1,1.82174074954668,0.8973837261576181,0.011628682906129997,0.9259284044276147,0.12459817474905177,0.4
S4,0,Standard-ABC,0.8971746387457376,1.9767365573688587,4.780478105317667,0.17591393291416121,0.19,0.81,0.9096039261038631,0.9948633862345275,0.005136613765472423,1.5925948809892858,0.8657934205896577,0.27497512318497225,0.2111831078409376,0.39371300738391973,0.07,0.6794422999955714,350,1,1.9344805355829608,0.9543612746362378,0.005136613765472423,0.9969680159596634,0.1342065794103423,0.4
S4,0,Max-SINR,0.8407748033996055,1.7446256763142063,4.628775747621697,0.15309229530882962,0.32,0.68,0.7801068571289994,0.9847506370456728,0.0152493629543272,1.5786336370680452,0.8755075446551844,0.27497512318497225,0.2111831078409376,0.37708700811753604,0.22,0.0015588999958708882,1,1,1.8024748653899163,0.9294950613129686,0.0152493629543272,0.9160323478503738,0.12449245534481557,0.4
S4,1,RFOTO-ABC,0.7784530315865532,1.7199892454278671,4.5851322885776975,0.166599273396797,0.34,0.66,0.7551443988610813,0.9887731644319047,0.011226835568095306,1.5813731611313868,0.8749882582903814,0.2792329914586721,0.19510691838433264,0.3779847605042621,0.16,0.7509877999546006,350,1,1.6892254181346644,0.8641830807849713,0.011226835568095306,0.8220883462603178,0.1250117417096186,0.4
S4,1,RFOTO-ABC-R,0.7784530315865532,1.7199892454278671,4.5851322885776975,0.166599273396797,0.34,0.66,0.7551443988610813,0.9887731644319047,0.011226835568095306,1.5813731611313868,0.8749882582903814,0.2792329914586721,0.19510691838433264,0.3779847605042621,0.16,0.6706873000366613,350,1,1.6892254181346644,0.8641830807849713,0.011226835568095306,0.8220883462603178,0.1250117417096186,0.4
S4,1,Standard-ABC,0.8261608054386108,1.8878737839767157,4.85980204050044,0.18925074486114596,0.26,0.74,0.8154134626056989,0.995819304604353,0.00418069539564711,1.5804237558674368,0.8709877476390441,0.27536315026775093,0.19510691838433264,0.3848659199666917,0.06,0.625556500046514,350,1,1.7775170932990592,0.980327691224432,0.00418069539564711,0.8581776059876337,0.12901225236095593,0.4
S4,1,Max-SINR,0.7679052113267778,1.678192893219495,4.5851322885776975,0.1656299793016814,0.35,0.65,0.7322578282903212,0.9875766600175399,0.01242333998246005,1.5776835430415925,0.8787426621748191,0.2792329914586721,0.19510691838433264,0.37146949794261586,0.18,0.0020529000321403146,1,1,1.6689179331257555,0.8527100408597764,0.01242333998246005,0.8083838129844134,0.12125733782518089,0.4
S4,2,RFOTO-ABC,0.7362706358020473,1.5520947389542379,4.068831679651498,0.15095850892112211,0.34,0.66,0.6722860675487801,0.9856483909187657,0.01435160908123438,1.5752748097582283,0.8954297511495976,0.32154036043816475,0.1801960725867705,0.3417340950176114,0.21,0.6943784999893978,350,1,1.6101804614267416,0.8538863585540988,0.01435160908123438,0.7483468300737591,0.10457024885040245,0.4
S4,2,RFOTO-ABC-R,0.7362706358020473,1.5520947389542379,4.068831679651498,0.15095850892112211,0.34,0.66,0.6722860675487801,0.9856483909187657,0.01435160908123438,1.5752748097582283,0.8954297511495976,0.32154036043816475,0.1801960725867705,0.3417340950176114,0.21,0.6219231000868604,350,1,1.6101804614267416,0.8538863585540988,0.01435160908123438,0.7483468300737591,0.10457024885040245,0.4
S4,2,Standard-ABC,0.7966467810695859,1.7650772441804647,4.068831679651498,0.17503570601973845,0.21,0.79,0.7581804239611034,0.9963589755497537,0.0036410244502461564,1.5915288624758346,0.8935331293202974,0.32154036043816475,0.1801960725867705,0.3451849998009704,0.05,0.6732468999689445,350,1,1.7412494260402542,0.9619611975573065,0.0036410244502461564,0.8013680377356872,0.10646687067970262,0.4
S4,2,Max-SINR,0.7421454277747809,1.577187137506855,4.068831679651498,0.15219726520964047,0.33,0.67,0.6891675462609441,0.986430634989257,0.013569365010743038,1.573485041355935,0.8931299476550152,0.32154036043816475,0.1801960725867705,0.34591602765383156,0.2,0.00154260010458529,1,1,1.624490968919324,0.8505762046979141,0.013569365010743038,0.7587674959454654,0.10687005234498481,0.4
S4,3,RFOTO-ABC,0.8179337889235125,1.6130816445689995,5.055287687438816,0.1706137186360393,0.4,0.6,0.707871832969499,0.9822218699270988,0.017778130072901167,1.5666767018013699,0.8799695885346024,0.3024462208380847,0.18314074146261497,0.36932764413823704,0.27,0.8665204999269918,350,1,1.739010904060856,0.9224132964678234,0.017778130072901167,0.8930355228149403,0.12003041146539761,0.4
S4,3,RFOTO-ABC-R,0.8229264136481726,1.6421732270481246,5.055287687438816,0.17157689278345523,0.39,0.61,0.7320832028594197,0.9821807682392489,0.017819231760751033,1.567233149200086,0.8765297548358599,0.29196460335391583,0.18314074146261497,0.37531664337792814,0.27,0.7982324999757111,350,1,1.7507097746027867,0.9066709767153666,0.017819231760751033,0.9086557614535988,0.12347024516414007,0.4
S4,3,Standard-ABC,0.9076164885987679,2.0200926896703137,5.59277267420286,0.1932855985859479,0.25,0.75,0.9179946474342503,0.9937977264112842,0.006202273588715881,1.5773207944470964,0.8548768152553528,0.2455077028305847,0.18314074146261497,0.4120184184912965,0.09,0.7434223999734968,350,1,1.9522436659531113,0.9293132163382798,0.006202273588715881,1.0285986289212312,0.14512318474464725,0.4
S4,3,Max-SINR,0.8157511082762049,1.6116605631312222,5.055287687438816,0.17255959733146528,0.4,0.6,0.707871832969499,0.9806854489099618,0.019314551090038226,1.5693780408618645,0.8807104123815118,0.3024462208380847,0.18314074146261497,0.36803125544934473,0.29,0.0027972999960184097,1,1,1.7361663154805156,0.9112953356104001,0.019314551090038226,0.8930355228149403,0.11928958761848818,0.4
S4,4,RFOTO-ABC,0.8531879346486334,1.9298620388589744,4.693814269732652,0.19182146235838984,0.27,0.73,0.9156543970028587,0.9905783125361473,0.00942168746385268,1.5889309469079491,0.8569546542235501,0.274165235138082,0.18318471975514844,0.4085619757268388,0.13,0.7953835999360308,350,1,1.8379603946980647,0.8918826720295057,0.00942168746385268,0.9462971832418139,0.1430453457764499,0.4
S4,4,RFOTO-ABC-R,0.8453281188573499,1.897781382263422,4.693814269732652,0.18994958339533383,0.28,0.72,0.8956419172742801,0.9896090531175159,0.010390946882484204,1.5946241861401922,0.8595424688069705,0.274165235138082,0.18318471975514844,0.40423959077314575,0.14,0.7222351999953389,350,1,1.8233615238673235,0.8864916745749706,0.010390946882484204,0.9334686705952892,0.1404575311930295,0.4
S4,4,Standard-ABC,0.8704053709292991,1.9830081715972825,4.693814269732652,0.20427987398396547,0.25,0.75,0.9221479919757181,0.9940809288339415,0.005919071166058519,1.595121181449263,0.8557670966743404,0.274165235138082,0.18318471975514844,0.4105389627340187,0.08,0.6367466999217868,350,1,1.8716148471067078,0.9471198226006566,0.005919071166058519,0.950459744121852,0.14423290332565963,0.4
S4,4,Max-SINR,0.8470728650995603,1.9053396932701596,4.693814269732652,0.19085002293489717,0.28,0.72,0.8956419172742801,0.991372583558593,0.008627416441407024,1.5685129125472286,0.8583509800178751,0.274165235138082,0.18318471975514844,0.406232189350287,0.13,0.002007800037972629,1,1,1.8284994011369424,0.8907200725393487,0.008627416441407024,0.9334686705952892,0.14164901998212487,0.4
S4,5,RFOTO-ABC,0.7104129014096234,1.4252512982140209,4.203857336780479,0.15070509338892676,0.43,0.57,0.5686108257997569,0.980757057571349,0.01924294242865114,1.5764143179584524,0.904795891803601,0.3105343377034814,0.1815539803752794,0.32437885359287444,0.28,0.7855316000059247,350,1,1.57803666421783,0.8008455229390816,0.01924294242865114,0.7105908087964545,0.09520410819639902,0.4
S4,5,RFOTO-ABC-R,0.7153791046601017,1.4258074367779614,4.203857336780479,0.15154862608281566,0.43,0.57,0.5686108257997569,0.9800560474158453,0.019943952584154715,1.576626870714738,0.9051147978784928,0.3105343377034814,0.1815539803752794,0.32377805576761537,0.29,0.7081281999126077,350,1,1.5781537436926811,0.8331426380184047,0.019943952584154715,0.7105908087964545,0.0948852021215072,0.4
S4,5,Standard-ABC,0.7981244343837544,1.7265237797654154,4.360695705225086,0.1872582625533258,0.27,0.73,0.7536419352962997,0.9908396471035558,0.009160352896444245,1.5826439459920647,0.884010916625727,0.3012936075469638,0.1815539803752794,0.3622261034659105,0.13,0.756122300052084,350,1,1.7389220815695545,0.9387800899931278,0.009160352896444245,0.8133858696278672,0.11598908337427305,0.4
S4,5,Max-SINR,0.7134534470265994,1.4201781045540833,4.203857336780479,0.15309657137191052,0.43,0.57,0.5587591723973869,0.979763815089878,0.020236184910122145,1.572275512165544,0.9063155317069053,0.3105343377034814,0.1815539803752794,0.3215097049076017,0.3,0.0018707000417634845,1,1,1.5739126274442976,0.8373064395679759,0.020236184910122145,0.7051176680173601,0.09368446829309474,0.4
S4,6,RFOTO-ABC,0.7814093377848189,1.6122213670431822,4.813776906088029,0.17957730485204945,0.38,0.62,0.6755288577770869,0.9816722498382497,0.018327750161750145,1.5737798934197726,0.8935579894679019,0.2919012784278292,0.18802135412396598,0.3451398956236964,0.27,0.8814308000728488,350,1,1.7078738689379571,0.8061761200785071,0.018327750161750145,0.8555304037055558,0.10644201053209812,0.4
S4,6,RFOTO-ABC-R,0.781495026348781,1.6123253357107399,4.813776906088029,0.17976726800280282,0.38,0.62,0.6755288577770869,0.9816978263491571,0.018302173650842957,1.5734683821458249,0.8935469445485875,0.2919012784278292,0.18802135412396598,0.34515993502139874,0.27,0.7889099000021815,350,1,1.707921991152192,0.8066902305764235,0.018302173650842957,0.8555304037055558,0.10645305545141248,0.4
S4,6,Standard-ABC,0.8421440674828284,1.7967212883912984,4.813776906088029,0.2029522921195153,0.26,0.74,0.7614831964308627,0.990094492779999,0.0099055072200011,1.6020810180520708,0.8900371289510113,0.2919012784278292,0.18802135412396598,0.3514948555856508,0.13,0.786631099996157,350,1,1.8288079148257015,0.9271274841800181,0.0099055072200011,0.9095897361922072,0.10996287104898872,0.4
S4,6,Max-SINR,0.7788253944449772,1.606382588776643,4.813776906088029,0.17818615095544266,0.38,0.62,0.6755288577770869,0.9816814247105659,0.01831857528943431,1.5736533089614195,0.8935534021381109,0.2919012784278292,0.18802135412396598,0.34514821874669804,0.27,0.002602099906653166,1,1,1.7048621159785933,0.793977065245132,0.01831857528943431,0.8555304037055558,0.10644659786188915,0.4
S4,7,RFOTO-ABC,0.7036757276936361,1.6134334736260607,3.6682653820073567,0.18084469883934473,0.33,0.67,0.6769008229479319,0.984853520579002,0.01514647942099799,1.577177813827882,0.8938945379354826,0.32736735698847946,0.24527050568522785,0.34452895644120474,0.22,0.8101033000275493,350,1,1.5471461826972115,0.8315097374042415,0.01514647942099799,0.6928704248592784,0.10610546206451743,0.4
S4,7,RFOTO-ABC-R,0.7036757276936361,1.6134334736260607,3.6682653820073567,0.18084469883934473,0.33,0.67,0.6769008229479319,0.984853520579002,0.01514647942099799,1.577177813827882,0.8938945379354826,0.32736735698847946,0.24527050568522785,0.34452895644120474,0.22,0.7404432999901474,350,1,1.5471461826972115,0.8315097374042415,0.01514647942099799,0.6928704248592784,0.10610546206451743,0.4
S4,7,Standard-ABC,0.775051619798574,1.8694904202033849,3.9058545624357337,0.22282577145258667,0.19,0.81,0.7853468495158222,0.9947323466624123,0.005267653337587612,1.5984014980164836,0.8893823201799396,0.3205232256448176,0.24527050568522785,0.35266960103712736,0.07,0.6295621000463143,350,1,1.6981264003849095,0.9477662415951745,0.005267653337587612,0.7628356032901753,0.11061767982006043,0.4
S4,7,Max-SINR,0.6960812846616806,1.593092074156294,3.6682653820073567,0.1767710932814591,0.34,0.66,0.6597433723594421,0.9840039263537917,0.015996073646208243,1.5793899737125188,0.8962129320138709,0.32736735698847946,0.24527050568522785,0.3403031886203653,0.23,0.0023309000534936786,1,1,1.5352761738908391,0.8202979385804613,0.015996073646208243,0.6818011018989626,0.10378706798612913,0.4
S4,8,RFOTO-ABC,0.6124884980173867,1.2244082951156292,3.218178124849751,0.13463107207562297,0.42,0.58,0.5054013534205685,0.9807093478574864,0.01929065214251369,1.57699610877425,0.9120280692668853,0.37312963307220515,0.28417125618375727,0.3105760480548217,0.28,0.7929861999582499,350,1,1.3503950477990483,0.8043827818162947,0.01929065214251369,0.5487135950268417,0.08797193073311471,0.4
S4,8,RFOTO-ABC-R,0.6124499279069163,1.2245519871255117,3.218178124849751,0.13462258932368198,0.42,0.58,0.5054013534205685,0.9807084503395509,0.01929154966044913,1.5770083777011241,0.9120283973008655,0.37312963307220515,0.28417125618375727,0.3105754131556552,0.28,0.7227696999907494,350,1,1.3505033170173124,0.8039443303927853,0.01929154966044913,0.5487135950268417,0.08797160269913451,0.4
S4,8,Standard-ABC,0.6716792352499916,1.3680334507617216,3.218178124849751,0.14646371245696455,0.33,0.67,0.5442519990808685,0.9918905070402539,0.008109492959746053,1.5938551683103492,0.9066970963584714,0.37312963307220515,0.28417125618375727,0.3207867837436535,0.11,0.7179066999815404,350,1,1.4786836531958318,0.9471395083396174,0.008109492959746053,0.5772802462476506,0.0933029036415286,0.4
S4,8,Max-SINR,0.6134990673207066,1.220446219648587,3.218178124849751,0.1362287695204232,0.43,0.57,0.49107124739208813,0.9805779318453895,0.019422068154610398,1.570399109586382,0.9141485347106767,0.37312963307220515,0.28417125618375727,0.30645412552528173,0.29,0.0021791000617668033,1,1,1.342314125597814,0.844094762714815,0.019422068154610398,0.5381767523588415,0.0858514652893233,0.4
S4,9,RFOTO-ABC,0.7420125863754005,1.4696126968719656,4.058629836905483,0.15200527107773099,0.44,0.56,0.634586196187732,0.9818627469579401,0.018137253042059914,1.580434298508667,0.8889983577192893,0.3205610454972523,0.2455778623711989,0.3533574260883175,0.26,0.8047281000763178,350,1,1.6199757072457324,0.8145994045619891,0.018137253042059914,0.778204207716602,0.11100164228071074,0.4
S4,9,RFOTO-ABC-R,0.7415238804960843,1.471049366461014,4.058629836905483,0.15257740868801017,0.44,0.56,0.634586196187732,0.9819590620120603,0.018040937987939813,1.5791941685342932,0.8889667185879684,0.3205610454972523,0.2455778623711989,0.3534140707599686,0.26,0.7283205999992788,350,1,1.620541279784856,0.8104955254088476,0.018040937987939813,0.778204207716602,0.11103328141203161,0.4
S4,9,Standard-ABC,0.8129185046702231,1.7304961473805986,4.058629836905483,0.18794010344741052,0.3,0.7,0.736628503674904,0.9933328291901805,0.006667170809819673,1.5696454236128088,0.8794845263314567,0.3205610454972523,0.2455778623711989,0.3701751871117017,0.1,0.7285247000399977,350,1,1.7555571386198046,0.9614822271434682,0.006667170809819673,0.8415845229260255,0.12051547366854332,0.4
